title,sort_key,brand_token,brand_name,min_option_retail_price,order,execution_date,execution_timestamp,search_query
"Wallet Keychain, Wallet Cardholder, ID Keychain",Wallets:2024-06-26T13:08:41.313771:17,b_ct4wflekxr,Mugsby,"{'amount_cents': 1400, 'currency': 'USD'}",17,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Thunderbird Western Cowhide Leather Keychain Wallet,Wallets:2024-06-26T13:08:41.313771:18,b_sx4kc3rrkp,Boho Ranch Shop,"{'amount_cents': 2400, 'currency': 'USD'}",18,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Personalized Leather Wallet with Magnet Clip,Wallets:2024-06-26T13:08:41.313771:19,b_8j7pkksphx,American Leather Goods,"{'amount_cents': 2598, 'currency': 'USD'}",19,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Thalia Wallet,Wallets:2024-06-26T13:08:41.313771:20,b_bhvvzy8hlw,Moda Luxe,"{'amount_cents': 4500, 'currency': 'USD'}",20,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Chic Printed Cork Mini Wallet with Triple Zippers for Women BAG-2327,Wallets:2024-06-26T13:08:41.313771:21,b_3q5jm2vj8j,Meninas Bonitas Cork,"{'amount_cents': 920, 'currency': 'USD'}",21,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Ombre Mushroom Bifold Wallet,Wallets:2024-06-26T13:08:41.313771:22,b_7xoc9c24wl,Lakhays Collection Inc.,"{'amount_cents': 1100, 'currency': 'USD'}",22,2024-06-26,2024-06-26T13:08:41.313771,Wallets
MW-603  Embossed Vintage Floral Lone-Star Men's Bifold PU Leather Wallet,Wallets:2024-06-26T13:08:41.313771:23,b_456u5yjyb7,Montana West,"{'amount_cents': 1499, 'currency': 'USD'}",23,2024-06-26,2024-06-26T13:08:41.313771,Wallets
ScanSafe Security Wallet,Wallets:2024-06-26T13:08:41.313771:24,b_5o8ey581fk,DM Merchandising,"{'amount_cents': 699, 'currency': 'USD'}",24,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Dome Wallet,Wallets:2024-06-26T13:08:41.313771:25,b_7901c586,Poketo,"{'amount_cents': 3800, 'currency': 'USD'}",25,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Wynona Woven Wallet,Wallets:2024-06-26T13:08:41.313771:26,b_djojumta,Pretty Simple,"{'amount_cents': 3000, 'currency': 'USD'}",26,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Men's Leather Wallet Tyler GW8115,Wallets:2024-06-26T13:08:41.313771:27,b_9hbcc3btw9,Greenwood Leather,"{'amount_cents': 2250, 'currency': 'USD'}",27,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Ladies Classic Clutch Wallet,Wallets:2024-06-26T13:08:41.313771:28,b_4fn0wz6o3k,Nicci,"{'amount_cents': 3000, 'currency': 'USD'}",28,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Nylon Wallet Pouch,Wallets:2024-06-26T13:08:41.313771:29,b_cwf2gsoqus,Kaydee Lynn LLC,"{'amount_cents': 1400, 'currency': 'USD'}",29,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Mexican Saint's Wallet- Cartera De Santos,Wallets:2024-06-26T13:08:41.313771:30,b_311b1889,Tesoros Trading Company,"{'amount_cents': 400, 'currency': 'USD'}",30,2024-06-26,2024-06-26T13:08:41.313771,Wallets
"Boho Wallet for Women, Rug Design Wallet, Bohemian Accessory",Wallets:2024-06-26T13:08:41.313771:31,b_3bj4gws49s,Umays Boho,"{'amount_cents': 2500, 'currency': 'USD'}",31,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Natural cork with flower pattern zipper women wallet BAG-324,Wallets:2024-06-26T13:08:41.313771:32,b_3q5jm2vj8j,Meninas Bonitas Cork,"{'amount_cents': 1800, 'currency': 'USD'}",32,2024-06-26,2024-06-26T13:08:41.313771,Wallets
WL0004RF Kyla RFID Wallet w/ Snap Closure,Wallets:2024-06-26T13:08:41.313771:33,b_7syx38m5ag,Jen & Co.,"{'amount_cents': 2000, 'currency': 'USD'}",33,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Handmade Buffalo Leather Wallet,Wallets:2024-06-26T13:08:41.313771:34,b_5ewvfcqygx,The Paper High Gift Company Limited,"{'amount_cents': 3420, 'currency': 'USD', 'original_amount_cents': 2695, 'original_currency': 'GBP'}",34,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Longhorn Steer Western Cowhide Leather Keychain Wallet,Wallets:2024-06-26T13:08:41.313771:35,b_sx4kc3rrkp,Boho Ranch Shop,"{'amount_cents': 2400, 'currency': 'USD'}",35,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Pride & Prejudice by Jane Austen 1813 Book Wallet,Wallets:2024-06-26T13:08:41.313771:36,b_rpxhppfhyd,Novel Book Store,"{'amount_cents': 3600, 'currency': 'USD'}",36,2024-06-26,2024-06-26T13:08:41.313771,Wallets
AD003 Small But Big Card Wallet,Wallets:2024-06-26T13:08:41.313771:37,b_f2s9m5j5tr,MiMi Wholesale,"{'amount_cents': 1237, 'currency': 'USD'}",37,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Sleek Vegan Cork Wallet BAG-2302,Wallets:2024-06-26T13:08:41.313771:38,b_3q5jm2vj8j,Meninas Bonitas Cork,"{'amount_cents': 1300, 'currency': 'USD'}",38,2024-06-26,2024-06-26T13:08:41.313771,Wallets
MW-612  Embossed Floral  Men's Bifold Long PU Leather Wallet,Wallets:2024-06-26T13:08:41.313771:39,b_456u5yjyb7,Montana West,"{'amount_cents': 1899, 'currency': 'USD'}",39,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Vintage Book Wallet,Wallets:2024-06-26T13:08:41.313771:40,b_4r3j4e8q,COMECO INC,"{'amount_cents': 2800, 'currency': 'USD'}",40,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Genuine Leather Wallet for Men with Flap out ID Window,Wallets:2024-06-26T13:08:41.313771:41,b_8j7pkksphx,American Leather Goods,"{'amount_cents': 2598, 'currency': 'USD'}",41,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Leather Midi Wallet,Wallets:2024-06-26T13:08:41.313771:42,b_2kxfhoywqg,ili New York,"{'amount_cents': 5500, 'currency': 'USD'}",42,2024-06-26,2024-06-26T13:08:41.313771,Wallets
RFID Mini Wallet 2.0,Wallets:2024-06-26T13:08:41.313771:43,b_9jwirv5p,Haiku Bags,"{'amount_cents': 1250, 'currency': 'USD'}",43,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Dual Pouch Wallets,Wallets:2024-06-26T13:08:41.313771:44,b_cwf2gsoqus,Kaydee Lynn LLC,"{'amount_cents': 2000, 'currency': 'USD'}",44,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Clear Wallet,Wallets:2024-06-26T13:08:41.313771:45,b_anvdg5erjq,3AM BY H&D ACCESSORIES,"{'amount_cents': 450, 'currency': 'USD'}",45,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Mini Wristlet Card Wallet,Wallets:2024-06-26T13:08:41.313771:46,b_y93e6h9s5t,Aura Design Co.,"{'amount_cents': 4500, 'currency': 'USD'}",46,2024-06-26,2024-06-26T13:08:41.313771,Wallets
The Turnlock Metallic Leather Wallets: 3 sizes!,Wallets:2024-06-26T13:08:41.313771:47,b_9q58ptrb,Zina Kao Exclusives,"{'amount_cents': 1800, 'currency': 'USD'}",47,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Cyclist Awayday Wallet,Wallets:2024-06-26T13:08:41.313771:48,b_j9dmkpkja8,Sting in the Tail,"{'amount_cents': 755, 'currency': 'USD', 'original_amount_cents': 595, 'original_currency': 'GBP'}",48,2024-06-26,2024-06-26T13:08:41.313771,Wallets
BB139x115 Various Pattern Bangle/Key-Chain/Wallet w/ ID Wind,Wallets:2024-06-26T13:08:41.313771:49,b_f2s9m5j5tr,MiMi Wholesale,"{'amount_cents': 1625, 'currency': 'USD'}",49,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Hamsa Nazar Wallet Pouch,Wallets:2024-06-26T13:08:41.313771:50,b_bp2qh0z57y,Nai Gifts,"{'amount_cents': 510, 'currency': 'USD'}",50,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Summer Meadows Wallet,Wallets:2024-06-26T13:08:41.313771:51,b_cju9cekcc1,Elyse Breanne Design,"{'amount_cents': 1600, 'currency': 'USD'}",51,2024-06-26,2024-06-26T13:08:41.313771,Wallets
AD025 Accordion Bifold Wallet,Wallets:2024-06-26T13:08:41.313771:52,b_f2s9m5j5tr,MiMi Wholesale,"{'amount_cents': 1625, 'currency': 'USD'}",52,2024-06-26,2024-06-26T13:08:41.313771,Wallets
"Burn Book, Mean Girls 2004 Book Wallet",Wallets:2024-06-26T13:08:41.313771:53,b_rpxhppfhyd,Novel Book Store,"{'amount_cents': 3600, 'currency': 'USD'}",53,2024-06-26,2024-06-26T13:08:41.313771,Wallets
The Raven Wallet,Wallets:2024-06-26T13:08:41.313771:54,b_4r3j4e8q,COMECO INC,"{'amount_cents': 2800, 'currency': 'USD'}",54,2024-06-26,2024-06-26T13:08:41.313771,Wallets
"Turquoise Wallet for Women, Handcrafted Wallet Women, Boho T",Wallets:2024-06-26T13:08:41.313771:55,b_3bj4gws49s,Umays Boho,"{'amount_cents': 2750, 'currency': 'USD'}",55,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Gio Handcrafted Leather Wallet,Wallets:2024-06-26T13:08:41.313771:56,b_arceup81f2,Latico Leathers,"{'amount_cents': 8250, 'currency': 'USD'}",56,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Men Wallet Buffalo Leather - Billfold - RFID - Arrigo,Wallets:2024-06-26T13:08:41.313771:57,b_btu6yjez8e,Arrigo,"{'amount_cents': 3216, 'currency': 'USD', 'original_amount_cents': 2999, 'original_currency': 'EUR'}",57,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Winnie the Pooh Book Wallet,Wallets:2024-06-26T13:08:41.313771:58,b_4r3j4e8q,COMECO INC,"{'amount_cents': 2800, 'currency': 'USD'}",58,2024-06-26,2024-06-26T13:08:41.313771,Wallets
"<3 Alice in Wonderland, Through the Looking Glass by Lewis Carroll 1871 Book Wallet",Wallets:2024-06-26T13:08:41.313771:59,b_rpxhppfhyd,Novel Book Store,"{'amount_cents': 3600, 'currency': 'USD'}",59,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Men's Leather Slim Fold Wallet,Wallets:2024-06-26T13:08:41.313771:60,b_duhscwvv9e,Club Rochelier,"{'amount_cents': 4000, 'currency': 'USD'}",60,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Spectrum  - Spectrum Leather Wallet,Wallets:2024-06-26T13:08:41.313771:61,b_dtvk5n22vn,backerton,"{'amount_cents': 4400, 'currency': 'USD'}",61,2024-06-26,2024-06-26T13:08:41.313771,Wallets
WL2368 Rhodes Quilted Wallet w/ Chain Bangle,Wallets:2024-06-26T13:08:41.313771:62,b_7syx38m5ag,Jen & Co.,"{'amount_cents': 2900, 'currency': 'USD'}",62,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Leather Crossbody Wrist Wallet Chocolate,Wallets:2024-06-26T13:08:41.313771:63,b_3b305tcw,Chloe & Lex,"{'amount_cents': 3800, 'currency': 'USD'}",63,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Women Western Floral Damask Medallion Crossbody Wallet,Wallets:2024-06-26T13:08:41.313771:64,b_khbjn2puz4,Lunar Deer,"{'amount_cents': 3100, 'currency': 'USD'}",64,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Boho Printed Wallets,Wallets:2024-06-26T13:08:41.313771:65,b_7xoc9c24wl,Lakhays Collection Inc.,"{'amount_cents': 1100, 'currency': 'USD'}",65,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Little Women (Navy) by Louisa May Alcott 1868  Book Wallet,Wallets:2024-06-26T13:08:41.313771:66,b_rpxhppfhyd,Novel Book Store,"{'amount_cents': 3600, 'currency': 'USD'}",66,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Patricia Nash Terresa Wallet - Parisian Floral Tooled,Wallets:2024-06-26T13:08:41.313771:67,b_4w356h6fqf,Patricia Nash,"{'amount_cents': 11900, 'currency': 'USD'}",67,2024-06-26,2024-06-26T13:08:41.313771,Wallets
PRIDE Mighty Wallet,Wallets:2024-06-26T13:08:41.313771:68,b_2sqhcazi3e,Mighty Wallet,"{'amount_cents': 1700, 'currency': 'USD'}",68,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Grid Wallet // Carbon Fiber,Wallets:2024-06-26T13:08:41.313771:69,b_3qfgaxbvgh,GRID Wallet,"{'amount_cents': 8000, 'currency': 'USD'}",69,2024-06-26,2024-06-26T13:08:41.313771,Wallets
MW1 Vera May Men's Genuine Leather Wallet,Wallets:2024-06-26T13:08:41.313771:70,b_bp87zjghc4,VeraMay,"{'amount_cents': 3193, 'currency': 'USD', 'original_amount_cents': 4795, 'original_currency': 'AUD'}",70,2024-06-26,2024-06-26T13:08:41.313771,Wallets
MW-611  Embossed Floral  Men's Bifold Long PU Leather Wallet,Wallets:2024-06-26T13:08:41.313771:71,b_456u5yjyb7,Montana West,"{'amount_cents': 1899, 'currency': 'USD'}",71,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Spread Kindness ID Wallet,Wallets:2024-06-26T13:08:41.313771:72,b_czw4weimn5,Shannon Road Gifts,"{'amount_cents': 700, 'currency': 'USD'}",72,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Little Women (Crimson) by Louisa May Alcott 1868 Book Wallet,Wallets:2024-06-26T13:08:41.313771:73,b_rpxhppfhyd,Novel Book Store,"{'amount_cents': 3600, 'currency': 'USD'}",73,2024-06-26,2024-06-26T13:08:41.313771,Wallets
M1973 Liv Bangle Wristlet/Wallet,Wallets:2024-06-26T13:08:41.313771:74,b_7syx38m5ag,Jen & Co.,"{'amount_cents': 3400, 'currency': 'USD'}",74,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Grid Wallet // Gunmetal Aluminum,Wallets:2024-06-26T13:08:41.313771:75,b_3qfgaxbvgh,GRID Wallet,"{'amount_cents': 6500, 'currency': 'USD'}",75,2024-06-26,2024-06-26T13:08:41.313771,Wallets
"Card wallet, Mini Wallet, Fabric Wallet, Wallet for cards",Wallets:2024-06-26T13:08:41.313771:76,b_86m9xbjd89,Mangham Made,"{'amount_cents': 1500, 'currency': 'USD'}",76,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Shantel Wallet,Wallets:2024-06-26T13:08:41.313771:77,b_7yc0xhlyll,Urban Expressions,"{'amount_cents': 3000, 'currency': 'USD'}",77,2024-06-26,2024-06-26T13:08:41.313771,Wallets
WALLET COIN PURSE FIFI STUDS LAMINATO,Wallets:2024-06-26T13:08:41.313771:78,b_x8v54m75xb,MILANO AMOUR,"{'amount_cents': 2252, 'currency': 'USD', 'original_amount_cents': 2100, 'original_currency': 'EUR'}",78,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Rhinestone Concho Floral Crossbody Wallet,Wallets:2024-06-26T13:08:41.313771:79,b_khbjn2puz4,Lunar Deer,"{'amount_cents': 2999, 'currency': 'USD'}",79,2024-06-26,2024-06-26T13:08:41.313771,Wallets
WL1996 Vienna Natural Wallet w/ Vegan Leather Contrast,Wallets:2024-06-26T13:08:41.313771:80,b_7syx38m5ag,Jen & Co.,"{'amount_cents': 1500, 'currency': 'USD'}",80,2024-06-26,2024-06-26T13:08:41.313771,Wallets
You Are Stronger Than You Think ID Wallet,Wallets:2024-06-26T13:08:41.313771:81,b_czw4weimn5,Shannon Road Gifts,"{'amount_cents': 700, 'currency': 'USD'}",81,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Grid Wallet // Forged Carbon,Wallets:2024-06-26T13:08:41.313771:82,b_3qfgaxbvgh,GRID Wallet,"{'amount_cents': 8000, 'currency': 'USD'}",82,2024-06-26,2024-06-26T13:08:41.313771,Wallets
WL1904RG Sammie Mini Snap Wallet w/ Ring,Wallets:2024-06-26T13:08:41.313771:83,b_7syx38m5ag,Jen & Co.,"{'amount_cents': 2200, 'currency': 'USD'}",83,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Route 66 Vegan Leather Men's Bi Fold Wallet # VL 610,Wallets:2024-06-26T13:08:41.313771:84,b_8df184bb,Leather Impressions Inc,"{'amount_cents': 1170, 'currency': 'USD'}",84,2024-06-26,2024-06-26T13:08:41.313771,Wallets
The Bolt - AirTag Wallet,Wallets:2024-06-26T13:08:41.313771:85,b_d8vora236f,FOSH Watches,"{'amount_cents': 6998, 'currency': 'USD'}",85,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Grid Wallet // Titanium,Wallets:2024-06-26T13:08:41.313771:86,b_3qfgaxbvgh,GRID Wallet,"{'amount_cents': 8500, 'currency': 'USD'}",86,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Mustard Wallet - Unisex,Wallets:2024-06-26T13:08:41.313771:87,b_b2pjelg0sv,Sixtease Bags USA,"{'amount_cents': 4200, 'currency': 'USD'}",87,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Rattan Bag Purse Wallet Clutch Pouch (Brown Water Drop),Wallets:2024-06-26T13:08:41.313771:88,b_6dko9qt3xp,Bali Harvest,"{'amount_cents': 6500, 'currency': 'USD'}",88,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Grid Wallet // Black Aluminum,Wallets:2024-06-26T13:08:41.313771:89,b_3qfgaxbvgh,GRID Wallet,"{'amount_cents': 6500, 'currency': 'USD'}",89,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Matisse Cat - Armored Wallet,Wallets:2024-06-26T13:08:41.313771:90,b_85hs2dfwdp,Monarque,"{'amount_cents': 1495, 'currency': 'USD'}",90,2024-06-26,2024-06-26T13:08:41.313771,Wallets
"Wallet|Handmade Embroidered Purse, Gift For Her",Wallets:2024-06-26T13:08:41.313771:91,b_5u49x963an,Maple Dream Store,"{'amount_cents': 1924, 'currency': 'USD'}",91,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Beaded Native American style genuine leather bifold Wallet,Wallets:2024-06-26T13:08:41.313771:92,b_xqnh7rpkag,BEADS CORNER,"{'amount_cents': 6570, 'currency': 'USD'}",92,2024-06-26,2024-06-26T13:08:41.313771,Wallets
30 Units - (restock units) RFID Blocking Mighty Card,Wallets:2024-06-26T13:08:41.313771:93,b_2sqhcazi3e,Mighty Wallet,"{'amount_cents': 8100, 'currency': 'USD'}",93,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Bi-Fold Wallet - 7839,Wallets:2024-06-26T13:08:41.313771:94,b_2kxfhoywqg,ili New York,"{'amount_cents': 3500, 'currency': 'USD'}",94,2024-06-26,2024-06-26T13:08:41.313771,Wallets
"Georgia Bulldogs Laser Engraved Front Pocket Wallet, Brown",Wallets:2024-06-26T13:08:41.313771:95,b_bc58161cmo,Rico Industries,"{'amount_cents': 2799, 'currency': 'USD'}",95,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Wood and Resin Smart Wallet RFID Protected - Teal,Wallets:2024-06-26T13:08:41.313771:96,b_1ees6dsx0a,Oliver and the Sea,"{'amount_cents': 3800, 'currency': 'USD'}",96,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Ramen Mighty Wallet,Wallets:2024-06-26T13:08:41.313771:97,b_2sqhcazi3e,Mighty Wallet,"{'amount_cents': 1990, 'currency': 'USD'}",97,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Forest Phone Wallet,Wallets:2024-06-26T13:08:41.313771:98,b_1dlae98v29,Wander Wallets,"{'amount_cents': 500, 'currency': 'USD'}",98,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Yellow Wallet with elastic,Wallets:2024-06-26T13:08:41.313771:99,b_2i2w62cw1d,Carre Royal,"{'amount_cents': 9974, 'currency': 'USD', 'original_amount_cents': 9300, 'original_currency': 'EUR'}",99,2024-06-26,2024-06-26T13:08:41.313771,Wallets
Jaguar Credit Card Holder - Ink Dot,Wallets:2024-06-26T13:08:41.313771:100,b_cqgpko7f4q,Big Skinny Wallets,"{'amount_cents': 2795, 'currency': 'USD'}",100,2024-06-26,2024-06-26T13:08:41.313771,Wallets
P24023 Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:1,b_a9e29d0b,Pretty Persuasions,"{'amount_cents': 5000, 'currency': 'USD'}",1,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
P24062 Shoulder Bag w/Cosmetic Pouch,Shoulder Bags:2024-06-26T13:08:41.313771:2,b_a9e29d0b,Pretty Persuasions,"{'amount_cents': 5500, 'currency': 'USD'}",2,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Knotted detail leather shoulder bag,Shoulder Bags:2024-06-26T13:08:41.313771:3,b_3dzktmhtkw,Handbag Factory Corp,"{'amount_cents': 6212, 'currency': 'USD'}",3,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Vegan Leather Woven Shoulder Bag Size L,Shoulder Bags:2024-06-26T13:08:41.313771:4,b_cnu7njf8e6,Sook Stainable,"{'amount_cents': 9545, 'currency': 'USD', 'original_amount_cents': 8900, 'original_currency': 'EUR'}",4,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Canvas & Leather Women Shoulder Bag - Green Floral,Shoulder Bags:2024-06-26T13:08:41.313771:5,b_b2pjelg0sv,Sixtease Bags USA,"{'amount_cents': 3350, 'currency': 'USD'}",5,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Vegan Leather Woven Shoulder Baguette Bag,Shoulder Bags:2024-06-26T13:08:41.313771:6,b_cnu7njf8e6,Sook Stainable,"{'amount_cents': 9223, 'currency': 'USD', 'original_amount_cents': 8600, 'original_currency': 'EUR'}",6,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
P24059 Woven Shoulder Bag w/Cosmetic Pouch,Shoulder Bags:2024-06-26T13:08:41.313771:7,b_a9e29d0b,Pretty Persuasions,"{'amount_cents': 5500, 'currency': 'USD'}",7,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Women's Split Leather Shoulder Bag With Extra Purse,Shoulder Bags:2024-06-26T13:08:41.313771:8,b_rn7ttjnexf,SELVENTIA,"{'amount_cents': 4998, 'currency': 'USD', 'original_amount_cents': 4660, 'original_currency': 'EUR'}",8,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Retro Shoulder Crossbody Bag For Women,Shoulder Bags:2024-06-26T13:08:41.313771:9,b_jkhzdth9kx,Wholesalesir,"{'amount_cents': 2670, 'currency': 'USD'}",9,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Fashionable Green Versatile Large Capacity Straw Woven Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:10,b_k4ymnqwwyk,Elanora,"{'amount_cents': 4600, 'currency': 'USD'}",10,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
P21012 Shoulder Bag w/Cosmetic Pouch,Shoulder Bags:2024-06-26T13:08:41.313771:11,b_a9e29d0b,Pretty Persuasions,"{'amount_cents': 4625, 'currency': 'USD'}",11,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
"Genuine leather shoulder bag, Made in Italy, art. 112436",Shoulder Bags:2024-06-26T13:08:41.313771:12,b_kc42nc593p,Suie Valentini srl,"{'amount_cents': 7507, 'currency': 'USD', 'original_amount_cents': 7000, 'original_currency': 'EUR'}",12,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Willow Black Recycled Vegan Shoulder Bag ,Shoulder Bags:2024-06-26T13:08:41.313771:13,b_au3qdmhk17,Melie Bianco,"{'amount_cents': 14000, 'currency': 'USD'}",13,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
P24019 Shoulder Bag w/Cosmetic Pouch,Shoulder Bags:2024-06-26T13:08:41.313771:14,b_a9e29d0b,Pretty Persuasions,"{'amount_cents': 5000, 'currency': 'USD'}",14,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
YD7917 - Vegan Leather Shoulder Bag - Available in 8+ Colors,Shoulder Bags:2024-06-26T13:08:41.313771:15,b_av6qqhti43,Darling's Canada,"{'amount_cents': 3600, 'currency': 'USD'}",15,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
COL001-2 2-in-1 Stitch Trim Detail Shoulder/Tote Set Bag,Shoulder Bags:2024-06-26T13:08:41.313771:16,b_f2s9m5j5tr,MiMi Wholesale,"{'amount_cents': 6237, 'currency': 'USD'}",16,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Colorblock Strap Chain Shoulder Bag With Coin Purse,Shoulder Bags:2024-06-26T13:08:41.313771:17,b_t9mynp4xpd,Lovesoft,"{'amount_cents': 2392, 'currency': 'USD'}",17,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Cotton Woven Styled Shoulder Bag and Canvas Bag (TARU),Shoulder Bags:2024-06-26T13:08:41.313771:18,b_ed3xtxpzr5,LoveLina,"{'amount_cents': 1500, 'currency': 'USD'}",18,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
""",,.._ PUFF QUILTED CROSSBODY SHOULDER BAG",Shoulder Bags:2024-06-26T13:08:41.313771:19,b_849n5pbfjm,42POPS,"{'amount_cents': 4560, 'currency': 'USD'}",19,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Colorblock Strap Chain Shoulder Bag With Coin Purse,Shoulder Bags:2024-06-26T13:08:41.313771:20,b_pzbv7m48pw,Little Daisy Closet,"{'amount_cents': 2698, 'currency': 'USD'}",20,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
2024 New Light Blue Large Capacity Chain Denim Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:21,b_k4ymnqwwyk,Elanora,"{'amount_cents': 4200, 'currency': 'USD'}",21,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Solid Color Straw Bag Shoulder Beach Bag for Vacation,Shoulder Bags:2024-06-26T13:08:41.313771:22,b_3zvyk2yn8q,Little Trendy,"{'amount_cents': 4598, 'currency': 'USD'}",22,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
",..SI-26259 Woven Bohemian Tassel Crochet Shoulder Bag",Shoulder Bags:2024-06-26T13:08:41.313771:23,b_849n5pbfjm,42POPS,"{'amount_cents': 3250, 'currency': 'USD'}",23,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Hobo Bag Shoulder Adjustable Strap Handbag,Shoulder Bags:2024-06-26T13:08:41.313771:24,b_3dzktmhtkw,Handbag Factory Corp,"{'amount_cents': 5512, 'currency': 'USD'}",24,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Johanna Black Recycled Vegan Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:25,b_au3qdmhk17,Melie Bianco,"{'amount_cents': 15000, 'currency': 'USD'}",25,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Large Multifunctional Shoulder Sling Bag Chest Bag,Shoulder Bags:2024-06-26T13:08:41.313771:26,b_mdhtez9tk6,Diacly,"{'amount_cents': 3695, 'currency': 'USD'}",26,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Petite Denim Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:27,b_bjg2mc1ebw,Handbag Express,"{'amount_cents': 4950, 'currency': 'USD'}",27,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
"',, Bohemian Tassel Crochet Shoulder Bag",Shoulder Bags:2024-06-26T13:08:41.313771:28,b_849n5pbfjm,42POPS,"{'amount_cents': 3900, 'currency': 'USD'}",28,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
